location_name_1,N_1,E_1,X_1,Y_1,location_name_2,N_2,E_2,X_2,Y_2
grab_1216910747.746,4745.694,-10574.129,-10417.057,4979.135,grab_1216906929.185,4748.268,-10572.621,-10415.495,4981.671
grab_1216910750.301,4751.51,-10575.313,-10418.099,4984.967,grab_1216906931.227,4754.122,-10572.852,-10415.586,4987.522
grab_1216910751.322,4757.917,-10574.866,-10417.501,4991.354,grab_1216906932.248,4760.618,-10572.591,-10415.172,4994.002
grab_1216910752.343,4765.181,-10574.231,-10416.696,4998.594,grab_1216906932.248,4760.618,-10572.591,-10415.172,4994.002
grab_1216910753.366,4766.446,-10574.052,-10416.488,4999.853,grab_1216906933.306,4769.065,-10571.327,-10413.712,5002.408
grab_1216910753.841,4774.576,-10573.689,-10415.933,5007.962,grab_1216906934.290,4776.51,-10570.064,-10412.277,5009.813
grab_1216910754.893,4790.05,-10571.601,-10413.485,5023.366,grab_1216906935.485,4794.905,-10566.671,-10408.461,5028.106
grab_1216910756.934,4794.581,-10571.32,-10413.098,5027.884,grab_1216906935.485,4794.905,-10566.671,-10408.461,5028.106
grab_1216910757.136,4807.873,-10570.644,-10412.109,5041.14,grab_1216906935.485,4794.905,-10566.671,-10408.461,5028.106
grab_1216910757.955,4807.873,-10570.644,-10412.109,5041.14,grab_1216906935.485,4794.905,-10566.671,-10408.461,5028.106
grab_1216910758.129,4817.128,-10569.696,-10410.944,5050.361,grab_1216906937.869,4834.128,-10564.825,-10405.689,5067.228
grab_1216910758.976,4822.115,-10568.931,-10410.064,5055.323,grab_1216906937.869,4834.128,-10564.825,-10405.689,5067.228
grab_1216910759.211,4832.16,-10567.472,-10408.372,5065.321,grab_1216906937.869,4834.128,-10564.825,-10405.689,5067.228
grab_1216910760.167,4837.168,-10566.581,-10407.365,5070.301,grab_1216906940.930,4836.58,-10564.602,-10405.409,5069.671
grab_1216910760.343,4842.227,-10565.875,-10406.542,5075.337,grab_1216906941.097,4846.35,-10563.873,-10404.45,5079.41
grab_1216910761.022,4844.937,-10565.75,-10406.353,5078.04,grab_1216906941.097,4846.35,-10563.873,-10404.45,5079.41
grab_1216910761.218,4858.183,-10564.636,-10404.929,5091.241,grab_1216906942.116,4859.05,-10563.138,-10403.416,5092.074
grab_1216910762.041,4860.798,-10564.624,-10404.855,5093.852,grab_1216906942.116,4859.05,-10563.138,-10403.416,5092.074
grab_1216910762.210,4873.588,-10564.029,-10403.958,5106.608,grab_1216906943.139,4874.96,-10560.611,-10400.521,5107.904
grab_1216910763.065,4873.588,-10564.029,-10403.958,5106.608,grab_1216906943.139,4874.96,-10560.611,-10400.521,5107.904
grab_1216910763.264,4897.123,-10562.186,-10401.563,5130.066,grab_1216906945.181,4899.356,-10557.556,-10396.899,5132.196
grab_1216910765.104,4900.043,-10561.767,-10401.076,5132.973,grab_1216906945.181,4899.356,-10557.556,-10396.899,5132.196
grab_1216910765.307,4912.859,-10559.965,-10398.977,5145.73,grab_1216906946.716,4912.973,-10556.45,-10395.474,5145.767
grab_1216910766.128,4915.836,-10559.513,-10398.456,5148.692,grab_1216906946.716,4912.973,-10556.45,-10395.474,5145.767
grab_1216910766.357,4924.332,-10558.514,-10397.259,5157.153,grab_1216906946.884,4921.34,-10556.253,-10395.079,5154.117
grab_1216910767.318,4926.916,-10558.214,-10396.899,5159.727,grab_1216906947.738,4926.952,-10555.709,-10394.403,5159.708
grab_1216910767.485,4937.735,-10557.852,-10396.281,5170.521,grab_1216906947.938,4938.67,-10554.918,-10393.337,5171.391
grab_1216910768.166,4943.207,-10557.753,-10396.052,5175.983,grab_1216906948.926,4946.102,-10554.276,-10392.521,5178.797
grab_1216910768.401,4946.257,-10557.371,-10395.6,5179.019,grab_1216906948.926,4946.102,-10554.276,-10392.521,5178.797
grab_1216910769.356,4977.551,-10554.318,-10391.814,5210.198,grab_1216906949.780,4978.232,-10551.137,-10388.631,5210.809
grab_1216910770.723,4977.551,-10554.318,-10391.814,5210.198,grab_1216906949.780,4978.232,-10551.137,-10388.631,5210.809
grab_1216910770.954,5014.898,-10546.683,-10383.323,5247.32,grab_1216906952.559,5018.183,-10549.077,-10385.629,5250.653
grab_1216910773.272,5014.898,-10546.683,-10383.323,5247.32,grab_1216906952.559,5018.183,-10549.077,-10385.629,5250.653
grab_1216910773.444,5029.103,-10544.912,-10381.222,5261.465,grab_1216906952.559,5018.183,-10549.077,-10385.629,5250.653
grab_1216910774.294,5029.103,-10544.912,-10381.222,5261.465,grab_1216906952.559,5018.183,-10549.077,-10385.629,5250.653
grab_1216910774.498,5043.147,-10543.77,-10379.75,5275.462,grab_1216906954.570,5041.144,-10542.117,-10378.152,5273.426
grab_1216910775.314,5043.147,-10543.77,-10379.75,5275.462,grab_1216906954.570,5041.144,-10542.117,-10378.152,5273.426
grab_1216910775.486,5054.544,-10543.283,-10378.994,5286.83,grab_1216906956.078,5054.713,-10539.78,-10375.502,5286.923
grab_1216910776.335,5087.984,-10541.31,-10376.234,5320.175,grab_1216906957.092,5089.245,-10539.625,-10374.526,5321.397
grab_1216910778.716,5093.017,-10541.822,-10376.625,5325.211,grab_1216906957.092,5089.245,-10539.625,-10374.526,5321.397
grab_1216910778.896,5098.291,-10543.144,-10377.816,5330.506,grab_1216906957.092,5089.245,-10539.625,-10374.526,5321.397
grab_1216910779.739,5116.373,-10549.045,-10383.261,5348.688,grab_1216906959.673,5130.992,-10555.525,-10389.366,5363.426
grab_1216910781.272,5116.373,-10549.045,-10383.261,5348.688,grab_1216906959.673,5130.992,-10555.525,-10389.366,5363.426
grab_1216910781.444,5125.586,-10551.728,-10385.714,5357.945,grab_1216906959.673,5130.992,-10555.525,-10389.366,5363.426
grab_1216910782.295,5191.775,-10579.483,-10411.778,5424.635,grab_1216906967.473,5194.956,-10583.288,-10415.492,5427.894
grab_1216910786.885,5191.775,-10579.483,-10411.778,5424.635,grab_1216906967.473,5194.956,-10583.288,-10415.492,5427.894
grab_1216910787.057,5245.799,-10598.764,-10429.694,5478.994,grab_1216906970.372,5224.392,-10595.7,-10427.152,5457.554
grab_1216910790.971,5248.449,-10599.695,-10430.559,5481.66,grab_1216906970.372,5224.392,-10595.7,-10427.152,5457.554
grab_1216910791.141,5258.28,-10603.841,-10434.453,5491.566,grab_1216906971.216,5269.151,-10615.526,-10445.831,5502.675
grab_1216910791.991,5260.611,-10604.926,-10435.478,5493.917,grab_1216906971.216,5269.151,-10615.526,-10445.831,5502.675
grab_1216910792.164,5267.925,-10608.821,-10439.183,5501.304,grab_1216906971.216,5269.151,-10615.526,-10445.831,5502.675
grab_1216910792.844,5272.686,-10611.58,-10441.817,5506.118,grab_1216906975.301,5271.558,-10616.544,-10446.787,5505.1
grab_1216910793.182,5282.148,-10616.476,-10446.467,5515.672,grab_1216906975.500,5284.593,-10620.023,-10449.942,5518.19
grab_1216910794.032,5284.497,-10617.607,-10447.539,5518.042,grab_1216906975.500,5284.593,-10620.023,-10449.942,5518.19
grab_1216910794.217,5293.819,-10622.121,-10451.811,5527.447,grab_1216906976.500,5293.497,-10624.148,-10453.838,5527.17
grab_1216910795.055,5295.868,-10623.407,-10453.043,5529.521,grab_1216906976.500,5293.497,-10624.148,-10453.838,5527.17
grab_1216910795.225,5305.007,-10627.79,-10457.191,5538.741,grab_1216906977.578,5306.779,-10630.714,-10460.06,5540.574
grab_1216910796.072,5309.431,-10629.864,-10459.15,5543.203,grab_1216906977.578,5306.779,-10630.714,-10460.06,5540.574
grab_1216910796.246,5316.079,-10632.847,-10461.964,5549.906,grab_1216906978.711,5318.128,-10635.812,-10464.867,5552.016
grab_1216910797.093,5320.337,-10634.86,-10463.866,5554.201,grab_1216906979.387,5320.481,-10636.759,-10465.755,5554.386
grab_1216910797.268,5328.706,-10638.835,-10467.626,5562.644,grab_1216906979.387,5320.481,-10636.759,-10465.755,5554.386
grab_1216910798.116,5328.706,-10638.835,-10467.626,5562.644,grab_1216906979.387,5320.481,-10636.759,-10465.755,5554.386
grab_1216910798.289,5338.113,-10643.707,-10472.254,5572.142,grab_1216906979.619,5338.014,-10644.027,-10472.574,5572.049
grab_1216910799.137,5338.113,-10643.707,-10472.254,5572.142,grab_1216906979.619,5338.014,-10644.027,-10472.574,5572.049
grab_1216910799.321,5341.892,-10645.582,-10474.031,5575.956,grab_1216906980.919,5342.655,-10646.312,-10474.739,5576.733
grab_1216910800.159,5368.006,-10657.301,-10485.079,5602.284,grab_1216906981.943,5358.755,-10650.386,-10478.414,5592.897
grab_1216910802.201,5369.97,-10658.251,-10485.98,5604.265,grab_1216906982.967,5381.094,-10659.195,-10486.654,5615.392
grab_1216910802.409,5376.216,-10660.962,-10488.53,5610.56,grab_1216906982.967,5381.094,-10659.195,-10486.654,5615.392
grab_1216910803.223,5380.422,-10662.801,-10490.261,5614.8,grab_1216906982.967,5381.094,-10659.195,-10486.654,5615.392
grab_1216910803.397,5388.295,-10666.558,-10493.816,5622.742,grab_1216906985.005,5386.646,-10661.385,-10488.703,5620.983
grab_1216910804.255,5388.295,-10666.558,-10493.816,5622.742,grab_1216906985.005,5386.646,-10661.385,-10488.703,5620.983
grab_1216910804.416,5399.294,-10670.718,-10497.696,5633.814,grab_1216906985.200,5399.471,-10666.836,-10493.827,5633.907
grab_1216910805.264,5401.352,-10671.578,-10498.504,5635.888,grab_1216906985.200,5399.471,-10666.836,-10493.827,5633.907
grab_1216910805.435,5405.654,-10673.281,-10500.098,5640.22,grab_1216906986.193,5409.587,-10671.505,-10498.235,5644.108
grab_1216910806.284,5405.654,-10673.281,-10500.098,5640.22,grab_1216906986.193,5409.587,-10671.505,-10498.235,5644.108
grab_1216910815.989,5405.654,-10673.281,-10500.098,5640.22,grab_1216906986.193,5409.587,-10671.505,-10498.235,5644.108
grab_1216910817.175,5405.654,-10673.281,-10500.098,5640.22,grab_1216906986.193,5409.587,-10671.505,-10498.235,5644.108
grab_1216910818.369,5405.654,-10673.281,-10500.098,5640.22,grab_1216906986.193,5409.587,-10671.505,-10498.235,5644.108
grab_1216910819.560,5405.654,-10673.281,-10500.098,5640.22,grab_1216906986.193,5409.587,-10671.505,-10498.235,5644.108
grab_1216910820.751,5405.654,-10673.281,-10500.098,5640.22,grab_1216906986.193,5409.587,-10671.505,-10498.235,5644.108
grab_1216910821.940,5405.654,-10673.281,-10500.098,5640.22,grab_1216906986.193,5409.587,-10671.505,-10498.235,5644.108
grab_1216910823.133,5405.654,-10673.281,-10500.098,5640.22,grab_1216906986.193,5409.587,-10671.505,-10498.235,5644.108
grab_1216910825.404,5405.654,-10673.281,-10500.098,5640.22,grab_1216906986.193,5409.587,-10671.505,-10498.235,5644.108
grab_1216910826.537,5405.654,-10673.281,-10500.098,5640.22,grab_1216906986.193,5409.587,-10671.505,-10498.235,5644.108
grab_1216910827.726,5405.654,-10673.281,-10500.098,5640.22,grab_1216906986.193,5409.587,-10671.505,-10498.235,5644.108
grab_1216910828.918,5405.654,-10673.281,-10500.098,5640.22,grab_1216906986.193,5409.587,-10671.505,-10498.235,5644.108
grab_1216910830.107,5405.654,-10673.281,-10500.098,5640.22,grab_1216906986.193,5409.587,-10671.505,-10498.235,5644.108
grab_1216910831.304,5405.654,-10673.281,-10500.098,5640.22,grab_1216906986.193,5409.587,-10671.505,-10498.235,5644.108
grab_1216910832.490,5405.654,-10673.281,-10500.098,5640.22,grab_1216906986.193,5409.587,-10671.505,-10498.235,5644.108
grab_1216910833.684,5405.654,-10673.281,-10500.098,5640.22,grab_1216906986.193,5409.587,-10671.505,-10498.235,5644.108
grab_1216910834.873,5405.654,-10673.281,-10500.098,5640.22,grab_1216906986.193,5409.587,-10671.505,-10498.235,5644.108
grab_1216910836.066,5405.654,-10673.281,-10500.098,5640.22,grab_1216906986.193,5409.587,-10671.505,-10498.235,5644.108
grab_1216910837.257,5405.654,-10673.281,-10500.098,5640.22,grab_1216906986.193,5409.587,-10671.505,-10498.235,5644.108
grab_1216910838.450,5405.654,-10673.281,-10500.098,5640.22,grab_1216906986.193,5409.587,-10671.505,-10498.235,5644.108
grab_1216910839.766,5405.654,-10673.281,-10500.098,5640.22,grab_1216906986.193,5409.587,-10671.505,-10498.235,5644.108
grab_1216910840.828,5405.654,-10673.281,-10500.098,5640.22,grab_1216906986.193,5409.587,-10671.505,-10498.235,5644.108
grab_1216910842.024,5405.654,-10673.281,-10500.098,5640.22,grab_1216906986.193,5409.587,-10671.505,-10498.235,5644.108
grab_1216910843.210,5405.654,-10673.281,-10500.098,5640.22,grab_1216906986.193,5409.587,-10671.505,-10498.235,5644.108
grab_1216910844.405,5405.654,-10673.281,-10500.098,5640.22,grab_1216906986.193,5409.587,-10671.505,-10498.235,5644.108
grab_1216910845.593,5405.654,-10673.281,-10500.098,5640.22,grab_1216906986.193,5409.587,-10671.505,-10498.235,5644.108
grab_1216910846.788,5405.654,-10673.281,-10500.098,5640.22,grab_1216906986.193,5409.587,-10671.505,-10498.235,5644.108
grab_1216910847.976,5405.654,-10673.281,-10500.098,5640.22,grab_1216906986.193,5409.587,-10671.505,-10498.235,5644.108
grab_1216910849.171,5405.654,-10673.281,-10500.098,5640.22,grab_1216906986.193,5409.587,-10671.505,-10498.235,5644.108
grab_1216910850.358,5405.654,-10673.281,-10500.098,5640.22,grab_1216906986.193,5409.587,-10671.505,-10498.235,5644.108
grab_1216910851.553,5405.654,-10673.281,-10500.098,5640.22,grab_1216906986.193,5409.587,-10671.505,-10498.235,5644.108
grab_1216910852.742,5405.654,-10673.281,-10500.098,5640.22,grab_1216906986.193,5409.587,-10671.505,-10498.235,5644.108
grab_1216910853.935,5405.654,-10673.281,-10500.098,5640.22,grab_1216906986.193,5409.587,-10671.505,-10498.235,5644.108
grab_1216910855.124,5405.654,-10673.281,-10500.098,5640.22,grab_1216906986.193,5409.587,-10671.505,-10498.235,5644.108
grab_1216910856.316,5405.654,-10673.281,-10500.098,5640.22,grab_1216906986.193,5409.587,-10671.505,-10498.235,5644.108
grab_1216910857.504,5405.654,-10673.281,-10500.098,5640.22,grab_1216906986.193,5409.587,-10671.505,-10498.235,5644.108
grab_1216910858.701,5405.654,-10673.281,-10500.098,5640.22,grab_1216906986.193,5409.587,-10671.505,-10498.235,5644.108
grab_1216910859.889,5405.654,-10673.281,-10500.098,5640.22,grab_1216906986.193,5409.587,-10671.505,-10498.235,5644.108
grab_1216910861.080,5405.654,-10673.281,-10500.098,5640.22,grab_1216906986.193,5409.587,-10671.505,-10498.235,5644.108
grab_1216910862.270,5405.654,-10673.281,-10500.098,5640.22,grab_1216906986.193,5409.587,-10671.505,-10498.235,5644.108
grab_1216910863.466,6069.2,-10913.723,-10723.751,6307.952,grab_1216907037.078,6069.034,-10912.846,-10722.882,6307.767
grab_1216910864.653,6098.417,-10925.162,-10734.446,6337.372,grab_1216907039.966,6100.04,-10925.565,-10734.809,6339.001
grab_1216910865.673,6098.417,-10925.162,-10734.446,6337.372,grab_1216907039.966,6100.04,-10925.565,-10734.809,6339.001
grab_1216910865.846,6110.053,-10929.885,-10738.873,6349.092,grab_1216907040.992,6110.496,-10929.987,-10738.964,6349.536
grab_1216910866.695,6113.495,-10931.063,-10739.965,6352.554,grab_1216907040.992,6110.496,-10929.987,-10738.964,6349.536
grab_1216910866.897,6128.655,-10936.564,-10745.082,6367.81,grab_1216907042.010,6123.528,-10936.154,-10744.796,6362.681
grab_1216910867.716,6128.655,-10936.564,-10745.082,6367.81,grab_1216907042.010,6123.528,-10936.154,-10744.796,6362.681
grab_1216910867.890,6138.426,-10940.914,-10749.181,6377.66,grab_1216907042.182,6136.315,-10941.615,-10749.929,6375.568
grab_1216910868.737,6143.587,-10943.186,-10751.322,6382.862,grab_1216907043.031,6148.897,-10947.175,-10755.167,6388.25
grab_1216910868.969,6160.046,-10951.233,-10758.942,6399.47,grab_1216907044.226,6161.416,-10952.216,-10759.889,6400.859
grab_1216910870.365,6160.046,-10951.233,-10758.942,6399.47,grab_1216907044.226,6161.416,-10952.216,-10759.889,6400.859
grab_1216910870.444,6170.215,-10955.165,-10762.617,6409.709,grab_1216907045.246,6171.03,-10956.057,-10763.485,6410.542
grab_1216910871.290,6172.679,-10956.161,-10763.55,6412.19,grab_1216907045.246,6171.03,-10956.057,-10763.485,6410.542
grab_1216910871.521,6187.306,-10962.306,-10769.321,6426.927,grab_1216907046.093,6184.798,-10960.792,-10767.873,6424.391
grab_1216910872.484,6187.306,-10962.306,-10769.321,6426.927,grab_1216907046.093,6184.798,-10960.792,-10767.873,6424.391
grab_1216910872.653,6194.131,-10965.672,-10772.511,6433.815,grab_1216907047.114,6195.95,-10964.712,-10771.511,6435.611
grab_1216910873.334,6196.348,-10966.881,-10773.662,6436.055,grab_1216907047.114,6195.95,-10964.712,-10771.511,6435.611
grab_1216910873.531,6207.014,-10972.732,-10779.235,6446.831,grab_1216907048.309,6209.457,-10972.073,-10778.52,6449.256
grab_1216910874.356,6209.08,-10974.064,-10780.512,6448.923,grab_1216907048.309,6209.457,-10972.073,-10778.52,6449.256
grab_1216910874.526,6215.4,-10977.638,-10783.921,6455.31,grab_1216907049.671,6212.891,-10974.48,-10780.836,6452.737
grab_1216910875.378,6217.243,-10979.011,-10785.244,6457.18,grab_1216907049.837,6219.231,-10979.686,-10785.869,6459.18
grab_1216910875.573,6252.196,-11008.96,-10814.237,6492.728,grab_1216907056.818,6254.022,-11008.586,-10813.821,6494.543
grab_1216910880.820,6254.368,-11010.582,-10815.8,6494.932,grab_1216907056.818,6254.022,-11008.586,-10813.821,6494.543
grab_1216910881.843,6261.429,-11013.309,-10818.348,6502.041,grab_1216907057.838,6260.827,-11012.009,-10817.068,6501.412
grab_1216910913.323,6267.429,-11011.98,-10816.882,6508.003,grab_1216907060.904,6265.153,-11010.92,-10815.88,6505.707
grab_1216910914.177,6273.059,-11008.046,-10812.83,6513.539,grab_1216907061.927,6271.898,-11006.009,-10810.83,6512.335
grab_1216910915.196,6273.059,-11008.046,-10812.83,6513.539,grab_1216907061.927,6271.898,-11006.009,-10810.83,6512.335
grab_1216910915.364,6278.031,-11001.994,-10806.685,6518.371,grab_1216907062.945,6276.642,-11000.194,-10804.926,6516.946
grab_1216910916.225,6283.601,-10994.002,-10798.594,6523.759,grab_1216907063.966,6281.176,-10993.765,-10798.416,6521.334
grab_1216910917.239,6287.647,-10987.826,-10792.348,6527.666,grab_1216907065.151,6289.659,-10981.434,-10785.935,6529.536
grab_1216910918.259,6294.314,-10977.157,-10781.564,6534.09,grab_1216907066.517,6294.56,-10974.37,-10778.783,6534.275
grab_1216910919.279,6294.314,-10977.157,-10781.564,6534.09,grab_1216907066.517,6294.56,-10974.37,-10778.783,6534.275
grab_1216910919.448,6298.183,-10971.461,-10775.8,6537.83,grab_1216907066.517,6294.56,-10974.37,-10778.783,6534.275
grab_1216910920.299,6300.862,-10967.646,-10771.937,6540.422,grab_1216907067.708,6302.499,-10963.177,-10767.448,6541.959
grab_1216910920.499,6307.561,-10958.046,-10762.218,6546.902,grab_1216907068.731,6309.269,-10953.682,-10757.832,6548.513
grab_1216910921.330,6307.561,-10958.046,-10762.218,6546.902,grab_1216907068.731,6309.269,-10953.682,-10757.832,6548.513
grab_1216910921.489,6313.146,-10950.227,-10754.298,6552.309,grab_1216907068.731,6309.269,-10953.682,-10757.832,6548.513
grab_1216910922.345,6314.58,-10948.212,-10752.258,6553.697,grab_1216907069.750,6316.48,-10943.576,-10747.596,6555.493
grab_1216910922.541,6322.021,-10937.755,-10741.668,6560.899,grab_1216907070.770,6324.015,-10933.041,-10736.926,6562.788
grab_1216910923.364,6322.021,-10937.755,-10741.668,6560.899,grab_1216907070.770,6324.015,-10933.041,-10736.926,6562.788
grab_1216910923.531,6326.723,-10931.307,-10735.135,6565.454,grab_1216907070.770,6324.015,-10933.041,-10736.926,6562.788
grab_1216910924.387,6329.915,-10926.906,-10730.676,6568.546,grab_1216907071.792,6331.759,-10922.292,-10726.037,6570.286
grab_1216910924.588,6341.574,-10910.967,-10714.527,6579.84,grab_1216907072.813,6341.336,-10909.112,-10712.685,6579.562
grab_1216910925.746,6343.312,-10908.626,-10712.154,6581.525,grab_1216907072.813,6341.336,-10909.112,-10712.685,6579.562
grab_1216910925.914,6350.232,-10899.089,-10702.492,6588.227,grab_1216907073.834,6349.517,-10897.844,-10701.269,6587.486
grab_1216910926.767,6350.232,-10899.089,-10702.492,6588.227,grab_1216907073.834,6349.517,-10897.844,-10701.269,6587.486
grab_1216910926.938,6357.36,-10889.384,-10692.658,6595.133,grab_1216907074.913,6354.563,-10890.932,-10694.266,6592.374
grab_1216910927.790,6360.916,-10884.462,-10687.672,6598.577,grab_1216907075.538,6359.553,-10884.042,-10687.286,6597.207
grab_1216910927.957,6368.65,-10875.023,-10678.088,6606.094,grab_1216907076.557,6366.242,-10874.879,-10678.002,6603.687
grab_1216910928.809,6368.65,-10875.023,-10678.088,6606.094,grab_1216907076.557,6366.242,-10874.879,-10678.002,6603.687
grab_1216910928.980,6379.819,-10864.533,-10667.376,6617.017,grab_1216907077.744,6376.695,-10860.649,-10663.583,6613.814
